date,action,truth,reward
291,44.5706,tensor(46.4058),tensor(3.3680)
176,22.7315,tensor(191.9614),tensor(28638.7598)
213,0.0,tensor(189.5908),tensor(35944.6719)
249,0.0,tensor(171.1379),tensor(29288.1895)
235,0.0,tensor(208.3823),tensor(43423.1680)
22,0.0,tensor(25.6608),tensor(658.4776)
347,0.0,tensor(24.7706),tensor(613.5827)
181,0.0,tensor(195.5331),tensor(38233.1797)
107,0.0,tensor(215.0993),tensor(46267.7227)
121,0.0,tensor(150.4458),tensor(22633.9297)
119,0.0,tensor(40.9859),tensor(1679.8409)
203,0.0,tensor(195.8600),tensor(38361.1328)
110,0.0,tensor(204.5685),tensor(41848.2812)
316,0.0,tensor(98.1665),tensor(9636.6562)
181,0.0,tensor(198.8389),tensor(39536.9258)
240,0.0,tensor(41.0432),tensor(1684.5469)
255,0.0,tensor(218.6839),tensor(47822.6406)
226,0.0,tensor(182.2410),tensor(33211.7930)
191,0.0,tensor(206.3753),tensor(42590.7617)
15,0.0,tensor(26.5169),tensor(703.1473)
23,0.0,tensor(44.5878),tensor(1988.0681)
16,0.0,tensor(88.7161),tensor(7870.5415)
42,0.0,tensor(128.6095),tensor(16540.4062)
205,0.0,tensor(116.0672),tensor(13471.6016)
123,0.0,tensor(35.3011),tensor(1246.1664)
48,0.0,tensor(39.8071),tensor(1584.6035)
125,0.0,tensor(211.8925),tensor(44898.4453)
163,0.0,tensor(175.1593),tensor(30680.7910)
352,0.0,tensor(22.1221),tensor(489.3874)
251,0.0,tensor(167.2442),tensor(27970.6074)
308,0.0,tensor(13.4224),tensor(180.1604)
103,0.0,tensor(64.7353),tensor(4190.6597)
269,0.0,tensor(155.4736),tensor(24172.0312)
329,0.0,tensor(91.4809),tensor(8368.7500)
186,0.0,tensor(200.0906),tensor(40036.2578)
339,0.0,tensor(93.8567),tensor(8809.0840)
60,0.0,tensor(146.4647),tensor(21451.9141)
258,0.0,tensor(166.6506),tensor(27772.4336)
345,0.0,tensor(16.0944),tensor(259.0283)
71,0.0,tensor(161.1093),tensor(25956.2109)
297,0.0,tensor(41.4712),tensor(1719.8566)
297,0.0,tensor(34.5399),tensor(1193.0059)
292,0.0,tensor(125.5286),tensor(15757.4297)
339,0.0,tensor(21.7041),tensor(471.0673)
136,0.0,tensor(190.3122),tensor(36218.7305)
214,0.0,tensor(182.4972),tensor(33305.2422)
295,0.0,tensor(131.0179),tensor(17165.6855)
338,0.0,tensor(46.2222),tensor(2136.4893)
223,0.0,tensor(180.8552),tensor(32708.5957)
301,0.0,tensor(110.9293),tensor(12305.3076)
146,0.0,tensor(110.0920),tensor(12120.2588)
232,0.0,tensor(214.5748),tensor(46042.3320)
69,0.0,tensor(164.7770),tensor(27151.4570)
353,0.0,tensor(94.8108),tensor(8989.0801)
313,0.0,tensor(106.5638),tensor(11355.8477)
155,0.0,tensor(192.6941),tensor(37131.0078)
332,0.0,tensor(41.7458),tensor(1742.7076)
287,0.0,tensor(138.9448),tensor(19305.6680)
17,0.0,tensor(93.6267),tensor(8765.9531)
88,0.0,tensor(143.7939),tensor(20676.6895)
359,0.0,tensor(14.9989),tensor(224.9655)
288,0.0,tensor(27.4183),tensor(751.7607)
48,0.0,tensor(81.1910),tensor(6591.9751)
301,0.0,tensor(15.8487),tensor(251.1808)
55,0.0,tensor(133.6388),tensor(17859.3359)
338,0.0,tensor(13.6350),tensor(185.9130)
198,0.0,tensor(206.4042),tensor(42602.7070)
121,0.0,tensor(65.7959),tensor(4329.1021)
186,0.0,tensor(415.8857),tensor(172960.9531)
230,0.0,tensor(126.3699),tensor(15969.3584)
341,0.0,tensor(57.5366),tensor(3310.4646)
260,0.0,tensor(149.6140),tensor(22384.3574)
174,0.0,tensor(169.0024),tensor(28561.8105)
117,0.0,tensor(88.0448),tensor(7751.8853)
264,0.0,tensor(165.2673),tensor(27313.2715)
262,0.0,tensor(128.7856),tensor(16585.7227)
195,0.0,tensor(222.7905),tensor(49635.6055)
124,0.0,tensor(215.2481),tensor(46331.7539)
224,0.0,tensor(194.4501),tensor(37810.8242)
223,0.0,tensor(118.0430),tensor(13934.1445)
223,0.0,tensor(183.8632),tensor(33805.6680)
117,0.0,tensor(10.5981),tensor(112.3192)
185,0.0,tensor(169.3972),tensor(28695.4180)
195,0.0,tensor(113.7938),tensor(12949.0391)
203,0.0,tensor(170.6693),tensor(29128.0234)
83,0.0,tensor(52.0308),tensor(2707.2065)
149,0.0,tensor(139.6036),tensor(19489.1582)
5,0.0,tensor(86.8626),tensor(7545.1089)
105,0.0,tensor(201.0647),tensor(40427.0078)
217,0.0,tensor(128.3219),tensor(16466.5176)
348,0.0,tensor(56.4697),tensor(3188.8323)
300,0.0,tensor(36.5166),tensor(1333.4652)
154,0.0,tensor(207.5571),tensor(43079.9570)
226,0.0,tensor(202.5085),tensor(41009.7031)
300,0.0,tensor(16.0050),tensor(256.1586)
25,0.0,tensor(8.0108),tensor(64.1729)
233,0.0,tensor(193.8632),tensor(37582.9492)
78,0.0,tensor(34.1781),tensor(1168.1410)
284,0.0,tensor(63.9834),tensor(4093.8704)
38,0.0,tensor(109.3104),tensor(11948.7539)
235,0.0,tensor(209.3900),tensor(43844.1719)
365,0.0,tensor(58.2554),tensor(3393.6968)
1,0.0,tensor(75.0862),tensor(5637.9404)
283,0.0,tensor(7.1820),tensor(51.5804)
11,0.0,tensor(63.7169),tensor(4059.8428)
18,0.0,tensor(78.3888),tensor(6144.8091)
119,0.0,tensor(109.1334),tensor(11910.0928)
246,0.0,tensor(167.5288),tensor(28065.8965)
286,0.0,tensor(142.8627),tensor(20409.7559)
136,0.0,tensor(123.7412),tensor(15311.8779)
290,0.0,tensor(52.5482),tensor(2761.3101)
248,4.4882,tensor(27.8459),tensor(545.5829)
289,0.0,tensor(22.2582),tensor(495.4257)
363,21.2452,tensor(43.5170),tensor(496.0351)
74,27.6792,tensor(106.2330),tensor(6170.7021)
185,46.1975,tensor(187.7737),tensor(20043.8262)
146,40.8092,tensor(193.8767),tensor(23429.6660)
127,0.4349,tensor(96.6369),tensor(9254.8252)
175,6.1239,tensor(149.6393),tensor(20596.6738)
218,0.0,tensor(161.6071),tensor(26116.8398)
167,0.0,tensor(252.1098),tensor(63559.3516)
126,29.7786,tensor(164.9740),tensor(18277.8008)
178,37.0606,tensor(209.2020),tensor(29632.6465)
128,32.2795,tensor(160.5228),tensor(16446.3320)
6,20.5597,tensor(38.6984),tensor(329.0121)
227,23.5216,tensor(200.1207),tensor(31187.2227)
257,31.5998,tensor(162.1396),tensor(17040.6465)
212,10.7887,tensor(211.8288),tensor(40417.1211)
301,52.0971,tensor(54.4395),tensor(5.4868)
153,45.9924,tensor(256.7198),tensor(44406.0430)
94,19.5061,tensor(63.4321),tensor(1929.4913)
309,40.719,tensor(8.5273),tensor(1036.3041)
57,61.6343,tensor(139.5656),tensor(6073.2822)
177,55.3694,tensor(138.4469),tensor(6901.8657)
180,75.6354,tensor(210.1462),tensor(18093.1484)
149,44.6182,tensor(172.5721),tensor(16372.2090)
350,44.3423,tensor(2.0907),tensor(1785.1992)
150,23.9597,tensor(197.5320),tensor(30127.3574)
316,29.3924,tensor(224.5021),tensor(38067.8125)
7,36.6121,tensor(39.7200),tensor(9.6591)
118,10.6941,tensor(207.6560),tensor(38793.9844)
342,28.246,tensor(76.6274),tensor(2340.7629)
89,84.5896,tensor(42.9838),tensor(1731.0461)
90,85.5236,tensor(188.6361),tensor(10632.1963)
331,79.3047,tensor(66.5867),tensor(161.7474)
74,51.9537,tensor(97.9374),tensor(2114.5015)
343,32.2495,tensor(61.3765),tensor(848.3849)
181,20.783,tensor(89.2637),tensor(4689.6060)
184,38.7989,tensor(283.2468),tensor(59754.7578)
334,37.2764,tensor(57.3216),tensor(401.8099)
34,35.2972,tensor(113.4016),tensor(6100.3022)
288,16.9748,tensor(90.7943),tensor(5449.3145)
97,23.8238,tensor(192.8293),tensor(28562.8672)
320,67.3774,tensor(10.1525),tensor(3274.6934)
213,71.226,tensor(228.7995),tensor(24829.4043)
183,72.7435,tensor(135.5866),tensor(3949.2563)
325,26.7882,tensor(82.3128),tensor(3082.9834)
171,3.5603,tensor(196.2081),tensor(37113.1680)
334,0.0,tensor(87.0080),tensor(7570.3848)
303,0.0,tensor(64.5274),tensor(4163.7832)
252,0.0,tensor(194.6503),tensor(37888.7461)
226,0.0,tensor(175.7793),tensor(30898.3613)
318,0.0,tensor(80.2452),tensor(6439.2959)
255,0.0,tensor(134.0287),tensor(17963.6934)
46,0.0,tensor(75.8667),tensor(5755.7515)
26,0.0,tensor(43.4336),tensor(1886.4794)
326,16.0688,tensor(86.6412),tensor(4980.4692)
283,39.133,tensor(97.2373),tensor(3376.1067)
24,0.0,tensor(71.4344),tensor(5102.8672)
340,27.5658,tensor(67.9140),tensor(1627.9786)
108,52.4283,tensor(118.9088),tensor(4419.6567)
322,25.5952,tensor(28.3724),tensor(7.7129)
31,0.0,tensor(46.5442),tensor(2166.3613)
256,1.0754,tensor(170.0845),tensor(28564.0684)
67,10.9922,tensor(163.2579),tensor(23184.8301)
354,0.0,tensor(10.8401),tensor(117.5074)
294,0.0,tensor(18.1716),tensor(330.2066)
182,0.0,tensor(194.3162),tensor(37758.7930)
357,0.0,tensor(71.9013),tensor(5169.7954)
22,0.0,tensor(20.8089),tensor(433.0113)
45,0.0,tensor(5.7954),tensor(33.5863)
77,0.0,tensor(4.7827),tensor(22.8747)
271,0.0,tensor(45.8513),tensor(2102.3398)
258,0.0,tensor(31.0721),tensor(965.4744)
216,0.0,tensor(207.0451),tensor(42867.6836)
280,0.0,tensor(49.3421),tensor(2434.6440)
268,4.2723,tensor(163.5717),tensor(25376.2910)
122,0.0,tensor(118.0937),tensor(13946.1270)
251,0.0,tensor(55.4045),tensor(3069.6572)
344,0.0,tensor(89.3395),tensor(7981.5479)
198,0.0,tensor(205.6304),tensor(42283.8633)
152,0.0,tensor(263.6479),tensor(69510.1953)
234,6.748,tensor(225.3300),tensor(47778.0859)
340,7.9449,tensor(111.5689),tensor(10737.9414)
119,45.0861,tensor(74.3071),tensor(853.8680)
285,25.2734,tensor(32.4083),tensor(50.9075)
63,59.5416,tensor(34.7140),tensor(616.4073)
220,107.5072,tensor(74.8822),tensor(1064.3877)
357,95.1227,tensor(49.6321),tensor(2069.3958)
49,99.0649,tensor(65.6679),tensor(1115.3624)
319,98.8019,tensor(30.9258),tensor(4607.1606)
163,111.1943,tensor(155.7111),tensor(1981.7462)
361,106.551,tensor(61.3316),tensor(2044.7899)
258,61.5697,tensor(159.1823),tensor(9528.2217)
285,91.8054,tensor(41.7416),tensor(2506.3867)
101,108.3252,tensor(192.2555),tensor(7044.3013)
328,117.1607,tensor(76.6906),tensor(1637.8278)
37,124.4455,tensor(99.0303),tensor(645.9347)
223,122.5809,tensor(173.5606),tensor(2598.9272)
90,155.5318,tensor(187.6528),tensor(1031.7607)
194,132.1502,tensor(200.8448),tensor(4718.9536)
303,129.5611,tensor(116.8545),tensor(161.4584)
92,174.2054,tensor(95.7191),tensor(6160.0928)
234,155.7218,tensor(202.7214),tensor(2208.9656)
354,180.6925,tensor(63.1743),tensor(13810.5195)
288,181.005,tensor(103.9673),tensor(5934.8066)
78,175.0544,tensor(147.5801),tensor(754.8391)
266,176.079,tensor(81.5474),tensor(8936.2305)
140,141.0705,tensor(111.5501),tensor(871.4518)
330,139.0278,tensor(18.0494),tensor(14635.7715)
190,132.569,tensor(213.2486),tensor(6509.2046)
363,89.7254,tensor(0.6706),tensor(7930.7593)
327,111.3649,tensor(113.3222),tensor(3.8311)
76,141.1201,tensor(143.4672),tensor(5.5089)
231,164.3646,tensor(187.8981),tensor(553.8275)
24,161.6537,tensor(42.3084),tensor(14243.3096)
41,171.4416,tensor(77.7659),tensor(8775.1387)
325,179.9823,tensor(28.4894),tensor(22950.0859)
341,179.59,tensor(85.1123),tensor(8926.0371)
50,180.0137,tensor(59.7067),tensor(14473.7686)
20,159.5137,tensor(35.6001),tensor(15354.5762)
349,133.6947,tensor(73.4013),tensor(3635.2900)
19,115.8588,tensor(18.7743),tensor(9425.4062)
339,118.5882,tensor(86.2160),tensor(1047.9618)
121,134.6584,tensor(79.4686),tensor(3045.9153)
225,140.149,tensor(175.5928),tensor(1256.2642)
331,99.8938,tensor(9.9306),tensor(8093.3711)
26,163.3725,tensor(17.3888),tensor(21311.2461)
208,185.6119,tensor(203.9153),tensor(335.0152)
112,188.243,tensor(210.8170),tensor(509.5843)
323,178.7256,tensor(31.9065),tensor(21555.8496)
284,198.0526,tensor(97.9391),tensor(10022.7178)
168,158.5278,tensor(146.2820),tensor(149.9605)
178,154.3665,tensor(179.5748),tensor(635.4583)
190,151.9909,tensor(226.7257),tensor(5585.2837)
14,147.9875,tensor(36.1894),tensor(12498.8145)
197,129.3887,tensor(139.4904),tensor(102.0437)
317,101.5348,tensor(103.8067),tensor(5.1615)
264,62.0773,tensor(172.9585),tensor(12294.6426)
327,46.5203,tensor(60.2669),tensor(188.9699)
100,23.4817,tensor(30.3995),tensor(47.8557)
140,38.8102,tensor(182.4267),tensor(20625.7129)
117,18.0784,tensor(214.5187),tensor(38588.7812)
53,0.0,tensor(136.9094),tensor(18744.1953)
218,0.0,tensor(167.7963),tensor(28155.6074)
52,0.0,tensor(60.4774),tensor(3657.5183)
125,0.0,tensor(209.3138),tensor(43812.2852)
175,0.0,tensor(209.0022),tensor(43681.9180)
46,0.0,tensor(100.0915),tensor(10018.3125)
323,3.7199,tensor(27.6908),tensor(574.6050)
296,0.0,tensor(127.8920),tensor(16356.3750)
172,0.0,tensor(175.3275),tensor(30739.7168)
154,0.0,tensor(220.0727),tensor(48431.9766)
19,0.0,tensor(44.2151),tensor(1954.9790)
12,0.0,tensor(85.0454),tensor(7232.7139)
210,0.0,tensor(197.5373),tensor(39020.9688)
222,0.0,tensor(133.0343),tensor(17698.1250)
316,0.0,tensor(100.6287),tensor(10126.1367)
288,0.0,tensor(120.7196),tensor(14573.2178)
237,0.0,tensor(154.4588),tensor(23857.5215)
232,20.7553,tensor(186.9204),tensor(27610.8457)
312,30.25,tensor(88.1185),tensor(3348.7598)
206,45.1877,tensor(235.8363),tensor(36346.8984)
171,58.4739,tensor(151.2120),tensor(8600.3564)
12,74.8633,tensor(66.3322),tensor(72.7799)
96,109.9115,tensor(204.4163),tensor(8931.1494)
21,127.8543,tensor(22.9188),tensor(11011.4531)
287,124.1772,tensor(12.0277),tensor(12577.5029)
139,76.3027,tensor(162.4256),tensor(7417.1543)
91,89.7858,tensor(184.7784),tensor(9023.5879)
322,89.1151,tensor(69.1889),tensor(397.0550)
233,115.5247,tensor(205.3297),tensor(8064.9297)
173,116.0293,tensor(56.8364),tensor(3503.8005)
159,108.8012,tensor(202.4740),tensor(8774.5957)
193,155.337,tensor(107.6796),tensor(2271.2332)
303,156.9954,tensor(52.4784),tensor(10923.7969)
28,159.5178,tensor(79.4456),tensor(6411.5630)
140,164.8167,tensor(220.7818),tensor(3132.0928)
45,178.2433,tensor(114.6925),tensor(4038.7065)
9,158.6207,tensor(38.1350),tensor(14516.8008)
345,112.1324,tensor(35.6284),tensor(5852.8618)
237,94.6887,tensor(208.2023),tensor(12885.3350)
261,56.0932,tensor(136.0197),tensor(6388.2427)
37,46.6571,tensor(99.5759),tensor(2800.3989)
315,63.5203,tensor(22.5968),tensor(1674.7341)
271,49.5292,tensor(161.6626),tensor(12573.9043)
313,104.6276,tensor(107.3124),tensor(7.2081)
328,112.4469,tensor(1.4298),tensor(12324.7871)
53,133.5375,tensor(128.6301),tensor(24.0827)
241,126.3402,tensor(137.0642),tensor(115.0043)
348,124.951,tensor(80.2930),tensor(1994.3374)
338,118.9252,tensor(33.6553),tensor(7270.9556)
295,105.399,tensor(18.3783),tensor(7572.6035)
183,111.6995,tensor(208.1459),tensor(9301.9121)
293,106.922,tensor(56.8191),tensor(2510.3000)
136,132.4924,tensor(174.1349),tensor(1734.0941)
252,154.1522,tensor(165.4252),tensor(127.0797)
59,143.2919,tensor(82.0225),tensor(3753.9451)
269,145.8405,tensor(157.5735),tensor(137.6644)
84,119.542,tensor(23.7535),tensor(9175.4404)
221,143.2221,tensor(183.2031),tensor(1598.4818)
81,149.5686,tensor(144.5053),tensor(25.6369)
217,177.6335,tensor(142.0998),tensor(1262.6411)
338,168.1202,tensor(95.8903),tensor(5217.1567)
187,127.5917,tensor(182.9088),tensor(3059.9817)
237,132.5591,tensor(177.2501),tensor(1997.2822)
219,130.0401,tensor(203.0673),tensor(5332.9683)
314,148.2243,tensor(137.6450),tensor(111.9216)
227,104.9686,tensor(162.3254),tensor(3289.8074)
357,105.1107,tensor(79.2054),tensor(671.0867)
62,110.924,tensor(20.7934),tensor(8123.5332)
93,126.3159,tensor(101.2454),tensor(628.5297)
168,139.8358,tensor(192.4816),tensor(2771.5752)
280,157.9293,tensor(130.9224),tensor(729.3749)
267,142.393,tensor(112.4631),tensor(895.8017)
174,122.556,tensor(150.9981),tensor(808.9509)
176,88.8311,tensor(225.2696),tensor(18615.4707)
123,100.7089,tensor(206.1707),tensor(11122.1846)
348,84.9814,tensor(363.4921),tensor(77568.2031)
363,70.5512,tensor(39.0697),tensor(991.0828)
136,46.3995,tensor(143.9318),tensor(9512.5557)
209,60.9436,tensor(222.4027),tensor(26069.0273)
128,68.1043,tensor(69.8009),tensor(2.8785)
282,48.3204,tensor(105.5581),tensor(3276.1531)
94,29.24,tensor(29.9614),tensor(0.5204)
303,20.2724,tensor(34.2262),tensor(194.7074)
1,0.0,tensor(2.5258),tensor(6.3797)
167,0.0,tensor(181.6336),tensor(32990.7734)
142,0.0,tensor(66.7803),tensor(4459.6069)
107,0.0,tensor(5.3188),tensor(28.2898)
200,0.0,tensor(191.5543),tensor(36693.0352)
61,0.0,tensor(94.3125),tensor(8894.8486)
168,0.0,tensor(229.5761),tensor(52705.2031)
279,0.0,tensor(139.6139),tensor(19492.0508)
341,0.0,tensor(53.3804),tensor(2849.4717)
58,0.0,tensor(135.2877),tensor(18302.7676)
203,0.0,tensor(162.0132),tensor(26248.2617)
358,0.0,tensor(12.7213),tensor(161.8321)
274,0.0,tensor(47.9311),tensor(2297.3923)
108,0.0,tensor(204.8461),tensor(41961.9180)
72,0.0,tensor(50.9678),tensor(2597.7214)
34,2.3786,tensor(14.5364),tensor(147.8129)
205,3.7596,tensor(201.9278),tensor(39270.6406)
79,20.4355,tensor(99.4967),tensor(6250.6812)
40,73.1931,tensor(55.9331),tensor(297.9086)
99,38.1628,tensor(84.3206),tensor(2130.5405)
343,42.5118,tensor(16.3887),tensor(682.4175)
13,44.5543,tensor(34.0797),tensor(109.7172)
147,15.5573,tensor(212.2907),tensor(38704.0469)
245,13.8523,tensor(67.1645),tensor(2842.1904)
340,0.0,tensor(0.1742),tensor(0.0303)
199,0.0,tensor(229.4412),tensor(52643.2695)
46,0.0,tensor(89.4207),tensor(7996.0547)
216,2.539,tensor(213.8203),tensor(44639.7852)
222,0.0,tensor(157.9813),tensor(24958.0879)
179,0.0,tensor(60.1613),tensor(3619.3826)
309,0.0,tensor(105.2017),tensor(11067.3975)
112,0.0,tensor(85.8124),tensor(7363.7749)
127,0.0,tensor(465.1830),tensor(216395.2656)
19,0.0,tensor(88.8737),tensor(7898.5376)
314,0.0,tensor(68.3958),tensor(4677.9863)
141,0.0,tensor(171.8611),tensor(29536.2383)
79,0.0,tensor(125.1697),tensor(15667.4482)
169,0.0,tensor(124.5028),tensor(15500.9512)
122,0.0,tensor(140.9427),tensor(19864.8457)
257,0.0,tensor(215.4286),tensor(46409.4961)
149,0.0,tensor(60.4367),tensor(3652.5996)
297,0.0,tensor(90.0367),tensor(8106.6069)
53,0.0,tensor(57.0314),tensor(3252.5835)
42,0.0,tensor(12.9105),tensor(166.6803)
132,0.0,tensor(208.4399),tensor(43447.1914)
316,0.0,tensor(78.3491),tensor(6138.5874)
232,0.0,tensor(53.0306),tensor(2812.2476)
335,0.0,tensor(96.9488),tensor(9399.0713)
159,0.0,tensor(96.8466),tensor(9379.2734)
220,0.0,tensor(157.1244),tensor(24688.0879)
162,0.0,tensor(240.2264),tensor(57708.7266)
17,0.0,tensor(82.0189),tensor(6727.0947)
139,0.0,tensor(180.0547),tensor(32419.7129)
170,0.0,tensor(232.3960),tensor(54007.8984)
337,0.0,tensor(11.9931),tensor(143.8345)
355,0.0,tensor(77.9098),tensor(6069.9331)
267,0.0,tensor(149.6211),tensor(22386.4863)
129,0.0,tensor(74.7918),tensor(5593.8135)
229,0.0,tensor(188.8541),tensor(35665.8867)
194,0.0,tensor(169.9913),tensor(28897.0430)
270,0.0,tensor(147.8241),tensor(21851.9629)
31,0.0,tensor(4.3984),tensor(19.3458)
103,0.0,tensor(179.7453),tensor(32308.3672)
159,0.0,tensor(221.2111),tensor(48934.3398)
283,0.0,tensor(44.3121),tensor(1963.5656)
125,0.0,tensor(219.1504),tensor(48026.8945)
8,0.0,tensor(68.9238),tensor(4750.4858)
113,0.0,tensor(39.3603),tensor(1549.2318)
77,0.0,tensor(90.2333),tensor(8142.0537)
252,6.8534,tensor(164.7210),tensor(24922.1895)
250,20.44,tensor(154.7137),tensor(18029.4336)
234,35.452,tensor(157.1918),tensor(14820.5879)
79,33.1704,tensor(36.7361),tensor(12.7146)
158,45.0579,tensor(236.0730),tensor(36486.7812)
150,105.6049,tensor(194.4567),tensor(7894.6475)
261,71.1505,tensor(174.2850),tensor(10636.7324)
295,76.845,tensor(203.3469),tensor(16002.7246)
181,51.4645,tensor(176.4068),tensor(15610.5859)
58,68.5888,tensor(141.0925),tensor(5256.7930)
359,39.5869,tensor(73.0553),tensor(1120.1338)
107,70.9486,tensor(143.1192),tensor(5208.5889)
349,52.1879,tensor(13.9448),tensor(1462.5353)
14,0.0,tensor(34.0988),tensor(1162.7249)
152,0.244,tensor(164.6508),tensor(27029.5859)
137,0.0,tensor(186.6922),tensor(34853.9727)
224,0.0,tensor(208.9828),tensor(43673.8125)
63,7.9148,tensor(143.2567),tensor(18317.4180)
325,11.4386,tensor(84.2158),tensor(5296.5264)
235,8.0464,tensor(173.5927),tensor(27405.5801)
106,46.4157,tensor(121.1419),tensor(5584.0088)
305,71.0558,tensor(116.5938),tensor(2073.7083)
241,85.8842,tensor(205.9437),tensor(14414.2891)
51,48.4754,tensor(20.7722),tensor(767.4648)
349,77.6729,tensor(43.6255),tensor(1159.2277)
164,74.812,tensor(241.3739),tensor(27742.8789)
298,57.0633,tensor(147.4269),tensor(8165.5762)
182,13.1063,tensor(391.6706),tensor(143310.9062)
27,62.8309,tensor(50.2342),tensor(158.6763)
306,60.3152,tensor(131.2930),tensor(5037.8545)
221,58.1136,tensor(215.1706),tensor(24666.9121)
316,63.2375,tensor(21.4282),tensor(1748.0140)
225,59.1933,tensor(174.2549),tensor(13239.1787)
78,84.6249,tensor(30.9532),tensor(2880.6477)
62,102.8785,tensor(135.7160),tensor(1078.2996)
197,94.0122,tensor(66.1412),tensor(776.7949)
208,74.3347,tensor(117.8564),tensor(1894.1362)
250,83.4722,tensor(185.7673),tensor(10464.2793)
340,69.2597,tensor(82.1130),tensor(165.2080)
176,66.1079,tensor(199.7594),tensor(17862.7129)
70,75.2553,tensor(133.7314),tensor(3419.4592)
77,97.214,tensor(144.3240),tensor(2219.3486)
185,78.0714,tensor(199.3380),tensor(14705.5908)
20,88.6079,tensor(84.1673),tensor(19.7189)
350,128.8893,tensor(90.4145),tensor(1480.3114)
174,97.3393,tensor(233.7219),tensor(18600.2051)
160,129.6372,tensor(74.7669),tensor(3010.7466)
196,166.8956,tensor(212.0599),tensor(2039.8174)
231,207.6014,tensor(205.4652),tensor(4.5634)
6,213.8916,tensor(0.),tensor(45749.6172)
6,206.7786,tensor(45.2421),tensor(26094.0508)
95,201.4468,tensor(182.0102),tensor(377.7802)
260,171.4836,tensor(132.7730),tensor(1498.5118)
366,205.589,tensor(57.6634),tensor(21881.9922)
55,195.4029,tensor(45.9541),tensor(22334.9375)
282,156.9921,tensor(139.6055),tensor(302.2927)
162,161.2252,tensor(90.2569),tensor(5036.5059)
173,184.4151,tensor(80.0507),tensor(10891.9385)
263,221.6854,tensor(153.3345),tensor(4671.8379)
95,226.8541,tensor(152.0685),tensor(5592.8813)
59,231.7164,tensor(47.0994),tensor(34083.4375)
153,199.9318,tensor(226.5162),tensor(706.7285)
355,181.5156,tensor(46.4534),tensor(18241.7891)
272,232.6811,tensor(96.0697),tensor(18662.6875)
104,235.8955,tensor(143.5899),tensor(8520.3154)
16,285.1233,tensor(88.8148),tensor(38537.0234)
223,254.2387,tensor(198.7694),tensor(3076.8433)
348,254.1567,tensor(11.6506),tensor(58809.1875)
42,226.6242,tensor(69.8826),tensor(24567.9219)
12,216.977,tensor(45.4230),tensor(29430.7695)
301,212.339,tensor(92.6644),tensor(14322.0059)
133,222.8317,tensor(175.2529),tensor(2263.7463)
115,261.3475,tensor(203.3012),tensor(3369.3689)
358,269.1426,tensor(61.6585),tensor(43049.6445)
280,270.5588,tensor(46.5317),tensor(50188.1562)
295,273.5681,tensor(98.3047),tensor(30717.2695)
356,286.8047,tensor(26.2671),tensor(67879.8594)
74,281.3099,tensor(105.0833),tensor(31055.8281)
8,251.2933,tensor(7.3126),tensor(59526.5977)
184,239.7716,tensor(145.9019),tensor(8811.5215)
347,206.1466,tensor(25.9123),tensor(32484.4180)
52,228.5252,tensor(29.6566),tensor(39548.7344)
31,198.9908,tensor(32.2669),tensor(27796.8418)
117,194.2557,tensor(86.3467),tensor(11644.3496)
118,208.4733,tensor(227.8019),tensor(373.5941)
340,239.2422,tensor(56.4455),tensor(33414.6484)
63,185.8721,tensor(151.1966),tensor(1202.3907)
210,214.0446,tensor(102.8034),tensor(12374.5986)
359,174.4597,tensor(11.3623),tensor(26600.7559)
339,174.4036,tensor(18.4651),tensor(24316.8047)
183,164.3729,tensor(207.0309),tensor(1819.7067)
342,148.7975,tensor(5.3356),tensor(20581.3164)
5,173.607,tensor(87.2934),tensor(7450.0400)
289,163.0158,tensor(139.9434),tensor(532.3344)
138,150.2077,tensor(152.7171),tensor(6.2972)
321,135.2378,tensor(22.7880),tensor(12644.9482)
48,113.7316,tensor(129.9358),tensor(262.5759)
361,127.4899,tensor(20.9443),tensor(11351.9697)
341,80.1501,tensor(34.1687),tensor(2114.2871)
60,93.0807,tensor(66.5669),tensor(702.9817)
232,79.0461,tensor(90.1883),tensor(124.1494)
192,94.9709,tensor(223.4713),tensor(16512.3438)
118,80.4883,tensor(133.0916),tensor(2767.1074)
307,54.6407,tensor(108.0865),tensor(2856.4536)
78,59.5172,tensor(24.6040),tensor(1218.9290)
317,46.1623,tensor(24.3734),tensor(474.7562)
133,2.2372,tensor(211.5438),tensor(43809.2383)
222,0.0,tensor(126.4354),tensor(15985.9170)
4,0.0,tensor(86.9380),tensor(7558.2139)
92,0.0,tensor(102.5418),tensor(10514.8115)
362,0.0,tensor(19.5275),tensor(381.3232)
109,13.2943,tensor(48.4086),tensor(1233.0156)
306,0.0,tensor(124.2678),tensor(15442.4785)
148,34.7363,tensor(81.6456),tensor(2200.4807)
247,89.224,tensor(146.5928),tensor(3291.1780)
255,55.2723,tensor(164.2750),tensor(11881.5869)
282,47.4448,tensor(147.8761),tensor(10086.4453)
215,0.9848,tensor(211.5573),tensor(44340.7773)
346,0.0,tensor(13.9841),tensor(195.5555)
249,0.0,tensor(199.2809),tensor(39712.8750)
317,0.0,tensor(105.6779),tensor(11167.8096)
84,0.0,tensor(86.7873),tensor(7532.0435)
68,0.0,tensor(147.5657),tensor(21775.6367)
177,0.0,tensor(148.4839),tensor(22047.4785)
98,0.0,tensor(49.1052),tensor(2411.3159)
362,0.0,tensor(83.2622),tensor(6932.6001)
