date,action,truth,reward
160,139.9205,0.2682231664657593,-19502.758424790085
160,139.9205,1.6197633743286133,-19127.093751203323
160,37.254,1.8997305631637573,-1249.9243674124132
160,139.9205,3.465167999267578,-18620.05763143011
160,139.9205,6.528005123138428,-17793.557689473542
160,139.9205,10.559345245361328,-16734.30835945358
160,135.6618,6.897690296173096,-16580.19594781917
160,56.1173,4.163153171539307,-2699.2333726732522
160,72.6826,7.125200271606445,-4297.772659148374
160,139.9205,9.66250228881836,-16967.145967726203
160,64.4013,8.09799575805664,-3170.062068560838
160,18.7095,8.150607109069824,-111.49021908213577
160,34.1273,4.482598781585693,-878.8083103290546
160,139.9205,1.7999329566955566,-19077.291040363958
160,101.4574,0.04702254757285118,-10284.064655043747
160,139.9205,0.0,-19577.74632025
160,105.612,0.0,-11153.894543999999
160,0.0,0.0,-0.0
161,104.4101,0.0,-10901.46898201
161,103.6788,0.0,-10749.293569439998
161,139.9205,0.0,-19577.74632025
161,117.1501,0.0,-13724.14593001
161,139.9205,0.0,-19577.74632025
161,121.2646,0.00728242052718997,-14703.337066569125
161,89.9628,0.8692365288734436,-7937.663051983656
161,112.6781,2.812596559524536,-12070.428846229126
161,124.3035,6.663722515106201,-13839.117246695327
161,139.9205,7.226497173309326,-17607.698386169795
161,139.9205,10.736568450927734,-16688.48817047539
161,139.9205,11.966658592224121,-16372.185531006262
161,100.8603,18.761672973632812,-6740.184559614548
161,101.9565,21.003047943115234,-6553.461399926341
161,139.9205,24.279653549194336,-13372.805367858813
161,139.9205,21.00756072998047,-14140.287125835353
161,0.0,19.436635971069336,-377.7828178718664
161,139.9205,13.489669799804688,-15984.75482511062
161,139.9205,5.972527503967285,-17942.059335797938
161,32.5925,1.3122419118881226,-978.4545460588886
161,139.9205,0.045397017151117325,-19565.044434462583
161,139.9205,0.0,-19577.74632025
161,139.9205,0.0,-19577.74632025
161,139.9205,0.0,-19577.74632025
162,20.9292,0.0,-438.03141264000004
162,125.3302,0.0,-15707.659032040001
162,139.9205,0.0,-19577.74632025
162,139.9205,0.0,-19577.74632025
162,139.9205,0.0,-19577.74632025
162,137.9634,0.022811323404312134,-19027.60600444576
162,61.3397,0.8572264909744263,-3658.1296017699806
162,139.9205,3.203218460083008,-18691.615071664928
162,137.6973,9.243589401245117,-16500.355766588676
162,139.9205,16.964204788208008,-15118.250532209344
162,139.9205,23.312965393066406,-13597.317127107217
162,139.9205,18.19675064086914,-14816.671158044512
162,139.9205,24.390914916992188,-13347.085029451942
162,139.9205,26.081451416015625,-12959.328982506755
162,139.9205,25.842960357666016,-13013.685050848282
162,43.0503,22.44538688659668,-424.5624444109001
162,122.1848,19.026172637939453,-10641.702399224467
162,139.9205,11.254215240478516,-16555.012833818273
162,131.9775,5.466859340667725,-16004.942200034695
162,139.9205,2.0505356788635254,-19008.127061911444
162,74.7947,0.06341639906167984,-5584.764748643874
162,89.6581,0.0,-8038.574895610001
162,124.9651,0.0,-15616.276218010002
162,139.9205,0.0,-19577.74632025
163,60.746,0.0,-3690.076516
163,139.9205,0.0,-19577.74632025
163,120.0041,0.0,-14400.984016809998
163,137.5734,0.0,-18926.440387559996
163,139.9205,0.0,-19577.74632025
163,134.1233,0.0,-17989.05960289
163,98.158,0.28231844305992126,-9579.649040235541
163,104.985,1.6332919597625732,-10681.575554834477
163,139.9205,1.4940824508666992,-19161.873075487
163,35.4783,12.271267890930176,-538.5663393113977
163,139.9205,16.138978958129883,-15321.864951438936
163,139.9205,24.138322830200195,-13405.512550178912
163,2.9764,18.603294372558594,-244.19982773110345
163,75.7512,14.330217361450195,-3772.537108285036
163,125.203,17.389659881591797,-11623.716307487568
163,139.9205,17.1610050201416,-15069.89360770988
163,124.2946,18.254573822021484,-11244.48715182637
163,78.7936,11.036392211914062,-4591.039207237854
163,118.0602,4.3593573570251465,-12927.881617722527
163,139.9205,1.361473560333252,-19198.603807908272
163,107.2601,0.12314660847187042,-11478.32678201847
163,139.9205,0.0,-19577.74632025
163,139.9205,0.0,-19577.74632025
163,88.6856,0.0,-7865.135647359999
164,139.9205,0.0,-19577.74632025
164,139.9205,0.0,-19577.74632025
164,139.9205,0.0,-19577.74632025
164,139.9205,0.0,-19577.74632025
164,139.9205,0.0,-19577.74632025
164,86.5863,0.01394914835691452,-7494.771931979986
164,139.9205,0.6666629910469055,-19391.631121716076
164,57.7323,4.837620258331299,-2797.8471449736976
164,139.9205,11.720643997192383,-16435.20307914061
164,120.0564,18.378782272338867,-10338.337946772388
164,133.5038,23.27255630493164,-12150.92708656155
164,130.8104,25.97241973876953,-10991.002105254147
164,17.3889,27.6229248046875,-104.73526370295903
164,21.3173,24.590490341186523,-10.713775009636754
164,139.9205,24.015186309814453,-13434.041741620314
164,139.9205,23.269376754760742,-13607.484554376
164,139.9205,19.968631744384766,-14388.450698012475
164,65.1582,12.890168190002441,-2731.947149290916
164,0.0,6.445754051208496,-41.54774528867074
164,121.7717,1.6150782108306885,-14437.613759785476
164,139.9205,0.04792521521449089,-19564.337176925415
164,139.9205,0.0,-19577.74632025
164,125.9872,0.0,-15872.774563840001
164,139.9205,0.0,-19577.74632025
165,126.9819,0.0,-16124.40292761
165,139.9205,0.0,-19577.74632025
165,73.4826,0.0,-5399.692502760001
165,139.9205,0.0,-19577.74632025
165,139.9205,0.0,-19577.74632025
165,139.9205,0.018271012231707573,-19572.633675745958
165,139.9205,1.6236885786056519,-19126.00804932471
165,58.7175,2.6763699054718018,-3140.608262271834
165,113.1345,6.907977104187012,-11284.074166534681
165,139.9205,10.491251945495605,-16751.93025195443
165,134.1666,19.226890563964844,-13211.136805240187
165,139.9205,13.64777660369873,-15944.800673918811
165,96.5204,9.546843528747559,-7564.399525258136
165,66.1319,12.389619827270508,-2888.2326781641536
165,101.0254,14.858027458190918,-7424.8160907589145
165,139.9205,20.848915100097656,-14178.042330574654
165,76.0833,8.28857135772705,-4596.125231679423
165,115.8745,5.575395584106445,-12165.892434948188
165,139.9205,0.9616225957870483,-19309.569609439084
165,139.9205,0.014057975262403488,-19573.812520021263
165,139.9205,0.0,-19577.74632025
165,97.0223,0.0,-9413.32669729
165,139.9205,0.0,-19577.74632025
165,130.6946,0.0,-17081.078469160002
166,139.9205,0.0,-19577.74632025
166,139.9205,0.0,-19577.74632025
166,44.0973,0.0,-1944.5718672899998
166,139.9205,0.0,-19577.74632025
166,139.9205,0.0,-19577.74632025
166,84.5761,0.0,-7153.11669121
166,139.9205,0.3117504119873047,-19490.602961528435
166,139.9205,2.63458251953125,-18847.423138454076
166,139.9205,9.00561809539795,-17138.706304095904
166,52.8476,13.92094612121582,-1515.2843821986635
166,134.6967,17.427066802978516,-13752.166870163961
166,136.7701,9.269742965698242,-16256.341043874425
166,11.2176,16.489025115966797,-27.787922753245567
166,114.9351,10.02013874053955,-11007.149096074088
166,111.9877,17.291778564453125,-8967.317536527267
166,139.9205,16.374231338500977,-15263.680500179296
166,75.2425,10.304821968078613,-4216.9020281774865
166,139.9205,3.175956964492798,-18699.07004998968
166,139.9205,0.3242780566215515,-19487.105180864975
166,117.749,0.12034094333648682,-13836.501431468787
166,67.7288,0.0003074007108807564,-4587.148709771962
166,107.0085,0.0,-11450.81907225
166,6.1387,0.0,-37.68363769
166,124.9687,0.0,-15617.175979689999
167,139.9205,0.0,-19577.74632025
167,139.9205,0.0,-19577.74632025
167,139.9205,0.0,-19577.74632025
167,126.5336,0.0,-16010.751928960002
167,128.1464,0.0,-16421.49983296
167,110.0042,0.0,-12100.92401764
167,119.1086,0.5728892087936401,-14050.714732776514
167,139.9205,2.645066976547241,-18844.544511776465
167,139.9205,5.418745517730713,-18090.72195880865
167,101.2758,11.673917770385742,-8028.497299089664
167,139.9205,21.77145767211914,-13959.196202995385
167,139.9205,25.015451431274414,-13203.170186581186
167,139.9205,27.16043472290039,-12714.832321295766
167,122.9294,26.767492294311523,-9247.11249359735
167,139.9205,26.07941246032715,-12959.793212215458
167,139.9205,24.237581253051758,-13382.53768981303
167,76.2112,17.140474319458008,-3489.3506324258437
167,95.2981,12.497808456420898,-6855.888279701698
167,0.0,6.543093681335449,-42.81207492273188
167,35.2083,1.4144929647445679,-1142.0213939360797
167,88.5823,0.045622825622558594,-7838.743205079928
167,104.9627,0.0,-11017.168391289999
167,115.3707,0.0,-13310.39841849
167,139.9205,0.0,-19577.74632025
168,139.9205,0.0,-19577.74632025
168,40.8168,0.0,-1666.01116224
168,139.9205,0.0,-19577.74632025
168,139.9205,0.0,-19577.74632025
168,139.9205,0.0,-19577.74632025
168,0.0,0.0156842228025198,-0.000245994844919082
168,139.9205,1.2344542741775513,-19233.819279064915
168,139.9205,5.397695541381836,-18096.38491941162
168,73.0785,10.850744247436523,-3872.2935860006974
168,84.7513,15.502155303955078,-4795.444041133766
168,127.2434,22.047632217407227,-11066.149559369182
168,139.9205,27.390396118164062,-12663.024279656789
168,87.2242,27.050037384033203,-3620.9298465328156
168,101.1977,25.477705001831055,-5733.51764252273
168,139.9205,26.7197208404541,-12814.416402328281
168,139.9205,24.409128189086914,-13342.877017639008
168,139.9205,20.01832389831543,-14376.53183391938
168,53.9202,12.288299560546875,-1733.2151342005375
168,139.9205,5.230098247528076,-18141.504324242294
168,139.9205,1.541145920753479,-19148.845635389484
168,134.3784,0.08865368366241455,-18033.735965706303
168,92.8335,0.0,-8618.05872225
168,117.5569,0.0,-13819.62473761
168,139.9205,0.0,-19577.74632025
169,131.3034,0.0,-17240.582851560004
169,105.623,0.0,-11156.218129
169,59.4566,0.0,-3535.0872835600003
169,139.9205,0.0,-19577.74632025
169,54.923,0.0,-3016.535929
169,139.9205,0.00876559317111969,-19575.293424727024
169,139.9205,0.4249900281429291,-19458.997302308475
169,139.9205,3.6134555339813232,-18579.610371061193
169,139.9205,9.365053176879883,-17044.724695184545
169,109.5856,18.630935668945312,-8272.750963574832
169,51.9005,23.934720993041992,-782.0847954660132
169,139.9205,26.853330612182617,-12784.18479337339
169,139.9205,28.028980255126953,-12519.712190817316
169,139.9205,27.77178955078125,-12577.333255422707
169,57.3615,25.521923065185547,-1013.7586593879685
169,124.9695,24.77824592590332,-10038.287392940194
169,88.8395,19.4869441986084,-4809.776996185136
169,84.4186,11.981344223022461,-5247.156024499265
169,138.4077,7.043749809265137,-17256.48740971387
169,139.9205,2.517439842224121,-18879.60094072138
169,126.5686,0.09657079726457596,-15995.174170657563
169,139.9205,0.0,-19577.74632025
169,139.9205,0.0,-19577.74632025
169,139.9205,0.0,-19577.74632025
170,139.9205,0.0,-19577.74632025
170,62.8943,0.0,-3955.69297249
170,113.3027,0.0,-12837.50182729
170,122.7693,0.0,-15072.30102249
170,138.9321,0.0,-19302.128410409998
170,139.9205,0.03269974887371063,-19568.59665909901
170,139.9205,1.7915464639663696,-19079.607804959738
170,139.9205,4.076827526092529,-18453.503351198247
170,139.9205,11.07237434387207,-16601.839485097335
170,139.9205,17.321874618530273,-15030.422945425955
170,139.9205,21.329788208007812,-14063.756923331355
170,139.9205,26.07083511352539,-12961.74619476257
170,139.9205,27.638362884521484,-12607.278315219119
170,139.9205,26.137516021728516,-12946.567442999587
170,139.9205,26.662796020507812,-12827.307510706281
170,139.9205,23.695947647094727,-13508.14656963322
170,139.9205,19.436296463012695,-14516.443301942185
170,139.9205,11.133856773376465,-16585.999473581618
170,2.9869,7.597955703735352,-21.261834702950313
170,139.9205,2.1083037853240967,-18992.201425512332
170,139.9205,0.2109169363975525,-19518.767599805633
170,131.3303,0.0,-17247.647698089997
170,133.1845,0.0,-17738.111040250005
170,139.9205,0.0,-19577.74632025
171,139.9205,0.0,-19577.74632025
171,139.9205,0.0,-19577.74632025
171,135.9635,0.0,-18486.073332250002
171,139.9205,0.0,-19577.74632025
171,88.3729,0.0,-7809.76945441
171,139.9205,0.021991411224007607,-19571.59270536383
171,6.5017,0.8570932745933533,-31.861585084505943
171,139.9205,5.1154866218566895,-18172.391631881397
171,80.8516,11.474597930908203,-4813.168416094768
171,139.9205,17.883512496948242,-14893.026318820012
171,95.3287,22.678022384643555,-5278.120957970454
171,139.9205,25.37847328186035,-13119.875884699019
171,116.0616,27.069900512695312,-7919.522577638745
171,139.9205,27.87651824951172,-12553.853846503753
171,139.9205,25.39369010925293,-13116.390183751322
171,89.7504,19.20648193359375,-4976.444376159838
171,139.9205,14.18949031829834,-15808.286795580158
171,127.9003,10.818375587463379,-13708.177024142939
171,139.9205,5.865710735321045,-17970.686524797486
171,139.9205,1.580488920211792,-19137.958665555925
171,99.2536,0.06639950722455978,-9838.100741594033
171,95.6655,0.0,-9151.887890249998
171,73.4177,0.0,-5390.15867329
171,68.4516,0.0,-4685.62154256
172,139.9205,0.0,-19577.74632025
172,43.1412,0.0,-1861.16313744
172,139.9205,0.0,-19577.74632025
172,139.9205,0.0,-19577.74632025
172,139.9205,0.0,-19577.74632025
172,139.9205,0.0,-19577.74632025
172,129.6731,0.9292253255844116,-16574.98526618163
172,139.9205,4.103635787963867,-18446.220604390663
172,0.0,7.183440208435059,-51.60181322816152
172,45.2407,7.125758171081543,-1452.7487906218375
172,95.3568,3.5517053604125977,-8428.175401783601
172,46.8716,0.8127754330635071,-2121.4153204878326
172,139.9205,8.56689453125,-17253.76966964003
172,81.1796,20.356704711914062,-3699.424591225466
172,139.9205,24.274871826171875,-13373.91131571931
172,139.9205,22.86685562133789,-13701.555662326296
172,139.9205,19.105119705200195,-14596.356115777102
172,139.9205,9.76089096069336,-16941.523825265154
172,139.9205,5.158535480499268,-18160.787081155177
172,139.9205,1.032380223274231,-19289.909815114126
172,131.0921,0.05061803013086319,-17171.869996859536
172,139.9205,0.0,-19577.74632025
172,119.0002,0.0,-14161.047600040001
172,113.7679,0.0,-12943.135070409999
173,61.3437,0.0,-3763.04952969
173,83.033,0.0,-6894.479089
173,71.7844,0.0,-5153.000083360001
173,139.9205,0.0,-19577.74632025
173,139.9205,0.0,-19577.74632025
173,117.3663,0.0,-13774.848375689999
173,99.3781,0.6865760087966919,-9740.016907706258
173,114.3741,2.46313214302063,-12524.064726685869
173,139.9205,4.737569808959961,-18274.424615035605
173,32.915,4.947999954223633,-782.1530915604553
173,135.1129,8.936412811279297,-15920.505919285399
173,74.8222,20.233734130859375,-2979.9006059463304
173,139.9205,26.999210357666016,-12751.217654487886
173,49.2545,23.759275436401367,-650.0064755483231
173,139.9205,24.091299057006836,-13416.403791092289
173,82.4716,21.57684898376465,-3708.1707013292958
173,139.9205,18.63150978088379,-14711.019148372869
173,139.9205,10.862679481506348,-16655.921036983724
173,117.1853,6.395468711853027,-12274.38671685607
173,134.4868,1.8833682537078857,-17583.67011089355
173,139.9205,0.12516796588897705,-19542.73485852735
173,139.9205,0.0,-19577.74632025
173,108.0767,0.0,-11680.573082890001
173,84.8436,0.0,-7198.436460959999
174,0.0,0.0,-0.0
174,139.9205,0.0,-19577.74632025
174,139.9205,0.0,-19577.74632025
174,139.9205,0.0,-19577.74632025
174,139.9205,0.0,-19577.74632025
174,139.9205,0.058802951127290726,-19561.29430139065
174,139.9205,1.9112690687179565,-19046.547822243938
174,139.9205,4.148838520050049,-18433.944061026126
174,139.9205,8.665096282958984,-17227.981004923426
174,114.0682,15.880029678344727,-9640.916791114387
174,139.9205,21.367427825927734,-14054.830921910789
174,139.9205,14.283562660217285,-15784.64002412049
174,139.9205,20.33482551574707,-14300.733541853704
174,139.9205,10.231908798217773,-16819.130687902987
174,139.9205,11.019840240478516,-16615.380086439924
174,77.0688,15.17232608795166,-3831.1734827448804
174,139.9205,13.198365211486816,-16058.499445358104
174,139.9205,7.774781703948975,-17462.490863979277
174,16.5678,5.020361423492432,-133.3433376782151
174,103.0722,1.7506232261657715,-10266.061919935983
174,139.9205,0.17999891936779022,-19527.407642266175
174,102.6957,0.0,-10546.406798490001
174,101.5234,0.0,-10307.00074756
174,139.9205,0.0,-19577.74632025
175,139.9205,0.0,-19577.74632025
175,139.9205,0.0,-19577.74632025
175,87.8636,0.0,-7720.012204960001
175,139.9205,0.0,-19577.74632025
175,139.9205,0.0,-19577.74632025
175,55.6434,0.0,-3096.18796356
175,102.1008,0.0,-10424.57336064
175,139.9205,0.031123919412493706,-19569.03754021605
175,15.2127,0.8672301173210144,-205.79250615484983
175,135.1515,0.021908802911639214,-18260.00641709222
175,49.3184,0.24184291064739227,-2408.508455744485
175,53.2226,1.4875099658966064,-2676.5195408367845
175,139.9205,1.1464800834655762,-19258.228603794694
175,139.9205,4.373921871185303,-18372.87484243087
175,105.1593,0.6303463578224182,-10926.30214952851
175,139.9205,4.021759195893537e-06,-19577.745194796902
175,139.9205,0.43560072779655457,-19456.03712497674
175,49.9886,3.547279119491577,-2156.7962851263474
175,104.5014,3.962291717529297,-10108.11229423437
175,120.7141,2.194573402404785,-14046.87818491808
175,108.4144,0.23378999531269073,-11703.044380986252
175,139.9205,0.0,-19577.74632025
175,139.9205,0.0,-19577.74632025
175,88.8614,0.0,-7896.348409960001
176,139.9205,0.0,-19577.74632025
176,26.6291,0.0,-709.1089668100001
176,139.9205,0.0,-19577.74632025
176,139.9205,0.0,-19577.74632025
176,132.5461,0.0,-17568.46862521
176,139.9205,0.0,-19577.74632025
176,95.1502,0.548608124256134,-8949.461185424807
176,139.5679,1.358325719833374,-19101.886422704898
176,136.0551,4.713906288146973,-17250.509165654505
176,139.9205,10.61111068725586,-16720.91816443483
176,133.3506,14.539353370666504,-14116.112325616306
176,106.2008,14.21951961517334,-8460.555941232098
176,139.9205,13.402756690979004,-16006.739372007329
176,139.9205,9.272561073303223,-17068.883945793892
176,139.9205,11.995841979980469,-16364.71812953895
176,0.0,20.861949920654297,-435.2209544918878
176,139.9205,18.566476821899414,-14726.798941510975
176,19.3237,9.456472396850586,-97.36218057235371
176,139.9205,5.338984966278076,-18112.18418877192
176,47.6049,1.1228739023208618,-2160.5787501453246
176,137.7932,0.011609741486608982,-18983.766614164877
176,139.9205,0.0,-19577.74632025
176,101.0989,0.0,-10220.98758121
176,138.3912,0.0,-19152.12423744
177,117.5081,0.0,-13808.15356561
177,115.111,0.0,-13250.542321
177,75.6456,0.0,-5722.2567993600005
177,70.1232,0.0,-4917.263178239999
177,139.9205,0.0,-19577.74632025
177,139.9205,0.0,-19577.74632025
177,98.4479,0.0018941168673336506,-9691.616074341793
177,132.7397,2.332024574279785,-17006.161809939993
177,139.9205,7.26501989364624,-17597.47640224722
177,139.9205,8.922436714172363,-17160.492584637705
177,70.5598,12.758491516113281,-3340.991262449434
177,139.9205,25.3409366607666,-13128.4763350094
177,116.0013,23.826560974121094,-8496.182514488884
177,91.3877,16.508485794067383,-5606.8967200979405
177,92.6577,18.78318977355957,-5457.443261196452
177,139.5571,14.159122467041016,-15724.652769356484
177,95.6432,5.856173992156982,-8061.7100393330775
177,139.9205,5.984542369842529,-17938.840746307338
177,139.9205,5.0423736572265625,-18192.108965737156
177,88.2085,1.604271411895752,-7500.292409340614
177,126.2568,0.09840032458305359,-15915.941808662243
177,126.5426,0.0,-16013.029614759998
177,139.9205,0.0,-19577.74632025
177,139.9205,0.0,-19577.74632025
178,131.0797,0.0,-17181.887752090002
178,139.9205,0.0,-19577.74632025
178,128.0536,0.0,-16397.72447296
178,139.9205,0.0,-19577.74632025
178,139.9205,0.0,-19577.74632025
178,102.8314,0.002539197914302349,-10573.774613854717
178,139.9205,0.49845412373542786,-19438.506876323223
178,139.9205,4.51609468460083,-18334.3529788169
178,139.9205,11.462605476379395,-16501.43066544164
178,86.1549,18.06162452697754,-4636.694164644922
178,134.4398,21.725854873657227,-12704.433425944208
178,103.2248,19.677583694458008,-6980.137352405022
178,139.9205,21.2860164642334,-14074.140683798078
178,139.9205,12.846850395202637,-16147.712423882818
178,4.1519,9.517402648925781,-28.78861867562957
178,134.0333,14.975991249084473,-14174.642767010826
178,139.9205,18.970050811767578,-14629.011158835194
178,28.4812,14.008373260498047,-209.46271383164276
178,139.9205,6.94132137298584,-17683.46194831534
178,139.9205,1.3187150955200195,-19210.454778707735
178,122.7489,0.028081724420189857,-15060.399238227885
178,78.7662,0.0,-6204.11426244
178,139.9205,0.0,-19577.74632025
178,132.1057,0.0,-17451.915972490002
179,139.9205,0.0,-19577.74632025
179,139.9205,0.0,-19577.74632025
179,116.1581,0.0,-13492.70419561
179,139.9205,0.0,-19577.74632025
179,83.5549,0.0,-6981.421314010001
179,68.779,0.004769838880747557,-4729.894734254604
179,121.2941,0.4310912787914276,-14607.86687714294
179,95.6093,4.501032829284668,-8300.716346850446
179,139.9205,11.52066707611084,-16486.517094882653
179,139.9205,18.46491241455078,-14751.459755726728
179,114.2706,23.78669548034668,-8187.3369771217385
179,55.4069,26.54653549194336,-832.9206395378955
179,40.3574,28.483352661132812,-140.9930002056589
179,133.3833,28.002147674560547,-11105.187265437471
179,102.2286,18.564767837524414,-6999.636812110884
179,70.517,22.597368240356445,-2296.2911079798387
179,0.0,17.576265335083008,-308.9251031292406
179,113.4769,14.079298973083496,-9879.883089906072
179,139.9205,6.394398212432861,-17829.21985858374
179,139.9205,2.0286216735839844,-19014.17010838712
179,88.4171,0.07305966317653656,-7804.669463034292
179,139.9205,0.0,-19577.74632025
179,86.8956,0.0,-7550.84529936
179,36.4549,0.0,-1328.9597340100001
180,139.9205,0.0,-19577.74632025
180,139.9205,0.0,-19577.74632025
180,8.2211,0.0,-67.58648520999999
180,55.2489,0.0,-3052.44095121
180,139.9205,0.0,-19577.74632025
180,139.9205,0.0,-19577.74632025
180,115.4307,0.7205828428268433,-13158.410978212392
180,93.806,2.1417906284332275,-8402.32727971443
180,139.9205,5.035080432891846,-18194.076411794806
180,139.9205,5.547953128814697,-18055.98135264889
180,62.7601,14.481959342956543,-2330.7788653012726
180,139.9205,13.298248291015625,-16033.194627853398
180,139.9205,21.921945571899414,-13923.658847121418
180,139.9205,8.731192588806152,-17210.63437902872
180,67.9612,10.194764137268066,-3336.9611122831225
180,119.2393,14.6873779296875,-10931.104408596699
180,129.5998,13.628451347351074,-13449.353708314253
180,127.175,6.6566619873046875,-14524.66979734228
180,68.4699,4.767139911651611,-4058.0416428736717
180,139.9205,2.230700969696045,-18958.480757005495
180,127.2556,0.1318943351507187,-16160.436541963234
180,139.9205,0.0,-19577.74632025
180,139.9205,0.0,-19577.74632025
180,139.9205,0.0,-19577.74632025
181,99.4365,0.0,-9887.617532249998
181,23.0466,0.0,-531.1457715600001
181,139.9205,0.0,-19577.74632025
181,94.8006,0.0,-8987.15376036
181,139.9205,0.0,-19577.74632025
181,139.9205,0.010081677697598934,-19574.92515512165
181,73.6388,0.6937964558601379,-5320.973542054578
181,139.9205,4.535284042358398,-18329.156699897256
181,80.8843,10.615952491760254,-4937.640661538742
181,78.7448,13.336967468261719,-4278.18455649992
181,139.9205,14.812629699707031,-15651.979211074928
181,57.9651,24.989471435546875,-1087.3920792207768
181,139.9205,18.576034545898438,-14724.47929634165
181,105.2866,22.44469451904297,-6862.781303715819
181,82.1342,21.582477569580078,-3666.51108929062
181,92.852,23.315353393554688,-4835.345221269663
181,137.9009,21.49707794189453,-13549.849789735083
181,4.8164,11.54410457611084,-45.262008863422736
181,139.9205,6.585848331451416,-17778.129335573187
181,139.9205,0.9747620224952698,-19305.918102113403
181,139.9205,0.018535302951931953,-19572.559726094085
181,139.9205,0.0,-19577.74632025
181,55.3593,0.0,-3064.6520964899996
181,139.9205,0.0,-19577.74632025
182,139.9205,0.0,-19577.74632025
182,139.9205,0.0,-19577.74632025
182,139.9205,0.0,-19577.74632025
182,117.9023,0.0,-13900.95234529
182,139.9205,0.0,-19577.74632025
182,139.9205,0.014931072480976582,-19573.568216932777
182,139.9205,0.8483434319496155,-19341.06473248832
182,139.9205,4.23796272277832,-18409.75092198465
182,82.9525,10.542469024658203,-5243.2125858499585
182,125.9661,16.2060604095459,-12047.266290898051
182,139.9205,22.955337524414062,-13680.849232940218
182,81.6017,26.724586486816406,-3011.497587538837
182,139.9205,25.94122314453125,-12991.275552495596
182,139.9205,28.273710250854492,-12465.005661289902
182,139.9205,26.9796085357666,-12755.64496473575
182,121.8297,23.701419830322266,-9629.159369058769
182,139.9205,20.558837890625,-14247.20638151261
182,139.9205,11.519643783569336,-16486.7798771125
182,58.0115,6.625446796417236,-2640.5264638414383
182,139.9205,1.7699401378631592,-19085.577190221855
182,139.9205,0.12980987131595612,-19541.437046653762
182,135.1373,0.0,-18262.089851290002
182,139.9205,0.0,-19577.74632025
182,110.3757,0.0,-12182.79515049
183,139.9205,0.0,-19577.74632025
183,139.9205,0.0,-19577.74632025
183,139.9205,0.0,-19577.74632025
183,139.9205,0.0,-19577.74632025
183,88.2479,0.0,-7787.69185441
183,139.9205,0.013363052159547806,-19574.006968941783
183,93.5174,0.9760193228721619,-8563.907137629089
183,96.1831,5.099365234375,-8296.246738854723
183,102.0492,9.43786334991455,-8576.85967611546
183,139.9205,14.105649948120117,-15829.37649357702
183,77.7106,20.036632537841797,-3326.286522826083
183,138.5901,24.85007095336914,-12936.794207528434
183,139.9205,26.439498901367188,-12877.937610347903
183,0.0,26.37079620361328,-695.4188924125046
183,0.0,24.403987884521484,-595.5546246678714
183,67.8432,21.640583038330078,-2134.681814106789
183,139.9205,15.764580726623535,-15414.692290617175
183,139.9205,10.957623481750488,-16631.423519861273
183,138.8401,5.86994743347168,-17681.06147356582
183,104.8248,2.069643020629883,-10558.622285854995
183,139.9205,0.11029248684644699,-19546.894124871058
183,139.9205,0.0,-19577.74632025
183,139.9205,0.0,-19577.74632025
183,139.9205,0.0,-19577.74632025
184,139.9205,0.0,-19577.74632025
184,93.0455,0.0,-8657.46507025
184,77.0424,0.0,-5935.53139776
184,139.9205,0.0,-19577.74632025
184,94.9475,0.0,-9015.027756250001
184,139.9205,0.130632221698761,-19541.207133474945
184,86.02,1.5419522523880005,-7136.540551247812
184,126.594,4.927572727203369,-14802.719525326711
184,126.4345,10.911052703857422,-13345.666875184632
184,108.6552,18.97536849975586,-8042.47217791218
184,139.9205,19.575014114379883,-14483.035973045991
184,66.0689,23.998912811279297,-1769.883822059124
184,84.2035,25.28742218017578,-3471.104225671584
184,139.9205,15.440515518188477,-15495.266536592038
184,139.9205,25.157115936279297,-13170.634321757065
184,110.0769,20.742755889892578,-7980.589303885439
184,80.0612,21.196409225463867,-3465.063592929914
184,0.0,11.844463348388672,-140.2913120113226
184,70.3084,6.775619029998779,-4036.41425778215
184,139.9205,1.6154518127441406,-19128.286354079166
184,124.6128,0.1093611866235733,-15501.106276356166
184,139.9205,0.0,-19577.74632025
184,82.9176,0.0,-6875.328389759999
184,139.9205,0.0,-19577.74632025
185,139.9205,0.0,-19577.74632025
185,139.9205,0.0,-19577.74632025
185,110.3406,0.0,-12175.04800836
185,139.9205,0.0,-19577.74632025
185,40.2883,0.0,-1623.14711689
185,112.3541,0.0065638222731649876,-12621.96888520564
185,139.9205,0.7638168931007385,-19364.582453313982
185,139.9205,4.400401592254639,-18365.69707244499
185,139.9205,10.826177597045898,-16665.34407667786
185,139.9205,17.300703048706055,-15035.614604376557
185,139.9205,22.34442901611328,-13824.132468007969
185,72.2892,25.311119079589844,-2206.9400869646042
185,139.9205,26.61117172241211,-12839.003874718179
185,139.9205,25.88042640686035,-13005.138385128708
185,139.9205,25.383459091186523,-13118.733740147212
185,139.9205,21.659000396728516,-13985.782288414583
185,103.6922,18.570743560791016,-7245.662346332153
185,17.86,12.932415962219238,-24.28108444939175
185,139.9205,6.723426342010498,-17741.46043105188
185,86.3804,1.635960340499878,-7181.620053202656
185,129.6418,0.11588791757822037,-16776.961900783255
185,116.9698,0.0,-13681.934112040002
185,111.8424,0.0,-12508.72243776
185,139.9205,0.0,-19577.74632025
186,139.9205,0.0,-19577.74632025
186,122.7525,0.0,-15068.176256249999
186,44.9747,0.0,-2022.72364009
186,139.9205,0.0,-19577.74632025
